CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
Brown seaweed ,kelp,2
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,1
Sudden emotional speech ,outburst,1
Verdure ,greenery,2
Covered with trees ,wooded,2
Hidden ,obscured,14
Climbing plant ,clematis,2
Stormy ,blustery,17
French river,loire,3
Text of play or film,script,1
"American state, capital Boise ",idaho,1
Channel isle ,alderney,3
No longer in existence,extinct,3
Device to abstract solid matter ,filter,8
Increase by 100%,double,1
"Author of The Female Eunuch, b.1939",greer,2
