CLUE,ANS,POS
Disappears,vanishes,1
Young cow or bull ,calf,1
University teacher ,lecturer,6
Brawny ,muscular,1
Dive or fall headlong ,plunge,1
Cud chewing mammal,ruminant,4
Female fox ,vixen,1
Shrewd ,astute,1
A flat fish ,plaice,2
Jewish scholar,rabbi,1
"Of, or containing, filaments",fibrous,3
Controlling device ,regulator,4
Reacting to external stimuli ,sensitive,3
Wagnerian opera ,lohengrin,2
Cut into strips - destroyed,shredded,1
"Disturbed, bothered ",troubled,13
Syrian city ,aleppo,1
Unsafe ,insecure,7
Bent - perverted ,twisted,7
Greek letter,theta,8
Silent ,noiseless,5
