CLUE,ANS,POS
Lie on surface of water,float,1
Latin poet ,virgil,1
Two-hump camel ,bactrian,2
Male fertilising organ of flowering plants ,stamen,1
Go bad -- turn from liquid into solids,curdle,2
"With tender, nostalgic or sad feelings ",sentimental,1
Firmly fixed or free from uncertainty ,secure,1
Flee ,escape,1
Winter sport ,skiing,1
Ownership ,possession,2
Lloyd Webber musical set in Argentina ,evita,1
Simple arithmetic ,addition,1
Accessible to all ,public,1
It connects points of equal air pressure ,isobar,1
Fungus used in baking ,yeast,1
Asian country ,india,3
