CLUE,ANS,POS
In an astute manner ,shrewdly,1
Deferred payment ,credit,9
Not present ,absent,1
Run in drops ,trickle,2
-- Minnelli ,liza,1
Goodbye ,adieu,2
Galled,irked,7
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Newt-like amphibian ,salamander,1
Absence of emotion or enthusiasm ,apathy,1
Strong encouragement ,exhortation,6
Slender tubes of pasta ,macaroni,14
Papal court ,curia,11
Mildly diverted or entertained ,amused,1
Entrust responsibility to an agent ,delegate,1
Grow mature like fruit ,ripen,1
Receptacles for cut flowers ,vases,1
Require ,need,2
TE Lawrence's milieu?,arabia,1
Person dying for a cause,martyr,1
