CLUE,ANS,POS
Friendly ,affable,4
Venerate ,respect,5
Bustle; occupation ,activity,2
"Grassland; Georgia river, port ",savannah,2
Medical stitch ,suture,1
Influence someone deviously ,manipulate,1
Creator of dance routines ,choreographer,1
Went in ,entered,1
Producing much ,prolific,1
Give way ,yield,1
Indication,sign,1
Exercise by repeated practice -- bore ,drill,1
Wrong ,incorrect,2
Place to keep and exhibit objects of interest ,museum,1
Military operation to seal off (town) ,siege,5
"Identifying, citing ",naming,2
Woodwind instrument,oboe,3
"Serious, formal",solemn,3
Inert gas ,xenon,8
Seat ,chair,1
