CLUE,ANS,POS,FOUND IN
Burning fiercely ,flaming,12,Flaming passionately
Light-hearted friendly talk ,banter,8,Sociable banter
Edge of pavement ,kerb,5,Kerbside
First lady ,eve,14,Socialite (in contexts where they are involved in high-society events)
"... the Terrible, 16th-century ruler of Russia ",ivan,1,Ivan III
Look lasciviously at ,leer,3,Leering gaze (more direct than lasciviously but still within the realm of flirtation)
Pine leaves,needles,3,Spruce needles
Handgun ,pistol,4,"**Handgun** – A weapon that can be held and operated with one hand, terms like 'revolver' or 'pistol' would solve a crossword clue of this nature."
Great ape of film ,king kong,1,King Kong (the iconic movie monster)
Maggot ,grub,5,Insect grub
"King (I of England, VI of Scotland)",james,2,James VI
"Initially and formally, flying saucers ",ufos,9,Prototypical UFOs
