CLUE,ANS,POS
Helpers ,aides,2
Woodwind instrument ,oboe,4
It's cast when the light is blocked ,shadow,2
One who complains ,moaner,5
Greek island ,rhodes,4
Seat for a rider,saddle,1
Molten rock ,lava,1
Solid carbon dioxide ,dry ice,1
"Reserved, set aside ",earmarked,5
Transgressors of divine law ,sinners,1
Person's duration ,lifetime,11
Forbidden ,taboo,10
Effect of body hitting water,splash,1
Quandary ,dilemma,1
Saint Columba's isle ,iona,1
Maidenhood,virginity,1
Get one's own back ,retaliate,1
Breathed out ,exhaled,1
Where the sea meets land ,shoreline,1
Iran's capital ,tehran,1
