CLUE,ANS,POS,FOUND IN
Up until now ,yet,7,As yet
Slight wind ,breeze,1,Gentle breeze
Starter ,beginner,1,Beginner's guide
Produce shoots ,sprout,1,Newly sprouted plants
"Seize, usually for ransom",kidnap,1,Kidnapper's demand
Established lines of travel ,routes,2,Popular routes
"Sheila from Sydney, perhaps?",aussie,3,Aussie citizen
"On ship, train or plane ",aboard,2,Aboard vessel
Farm pen ,sheepfold,7,Sheepfold (if used for sheep)
Set of beliefs ,doctrine,1,"Fundamentalism: Adherence to strict, literal interpretation of religious texts or doctrines."
Handsome young man of Greek mythology ,apollo,18,Hyacinth (related mythologically through Apollo and Adonis)
