CLUE,ANS,POS
Grossly overweight ,obese,1
Escape of blood ,haemorrhage,1
"In music, below the correct pitch ",flat,1
Ancient vehicle ,chariot,1
"Austere, serious ",severe,17
"Burning, corrosive ",caustic,16
Ballroom dance,waltz,2
Cul-de-sac,dead end,1
Departed ,gone,1
Apparatus for heating,radiator,8
Region of NE France bordering on English channel ,normandy,1
"The ""single currency""",euro,3
Thieving intruder ,burglar,1
Birdsong ,tweet,2
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
