CLUE,ANS,POS
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Roman fortification between the Forth and Clyde ,antonine wall,1
US state ,kansas,16
Impelling ,urging,4
Hot displeasure ,anger,4
Runs at (anag) -- Roman god ,saturn,12
(Walk with) a stiff pompous gait ,strut,6
False excuse ,pretext,4
Additional cost,surcharge,4
Goes beyond ,exceeds,1
Child's construction set ,lego,3
Indian tea state ,assam,1
Not merited ,unearned,4
"Fake, phoney ",bogus,5
Obscured ,veiled,1
Decorates ,adorns,1
Zero,nil,7
Hairstyle cut shortly and evenly all round,bob,1
Rabbit coop ,hutch,1
Soundless ,silent,1
Blades of windmill or propellers ,vanes,4
Resident ,citizen,4
Capital of South Carolina ,columbia,1
"Guest, caller ",visitor,1
Capital of Rwanda ,kigali,1
Vigour ,energy,1
Morally right ,ethical,1
Coterie ,clique,8
Salad item ,celery,15
One of London's airports ,stansted,3
Organ of sight ,eye,1
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,2
"Motives, rounds ",reasons,2
Medium of information - most churches have one,organ,18
