CLUE,ANS,POS
Japanese fighter ,ninja,7
Soft French cheese ,brie,1
Claw ,talon,3
Bite and grind food in the mouth,chew,1
Textile fibre,flax,11
Spicy pepper sauce ,tabasco,1
Heart rate ,pulse,2
"Start, launch ",initiate,1
Sailing boat ,yacht,1
"-- and Aeneas, opera by Purcell ",dido,1
Banquets or celebratory days ,feasts,2
Grant to help defray costs ,subsidy,1
Underground chapel ,crypt,1
Indian melody ,raga,1
Sticky substance ,goo,4
Contract of insurance ,policy,3
Mentally overexerted ,stressed,6
Classical dance ,ballet,5
Manifest; obvious ,evident,3
