CLUE,ANS,POS
A pause in the middle of a verse line ,caesura,1
Indistinct ,hazy,7
Daisylike flowers ,asters,9
Trustworthy or candid ,honest,1
Pompous fool or beast of burden ,ass,2
Strong feeling ,emotion,2
Wealthy,rich,2
Twofold ,dual,1
Graceful,poised,2
Mexican hat ,sombrero,1
Ways out ,exits,1
Too ,also,1
Disks as substitute for coins ,tokens,1
Part of blood; vaccine ,serum,5
Jolliest ,merriest,1
Liquid part of blood ,plasma,1
Watch ,surveillance,5
Legendary sailor of Arabian Nights ,sinbad,1
Seeks advice from ,consults,1
Indicator on computer screen ,cursor,1
Unparalleled ,unique,1
Tree with winged fruits ,maple,2
Difficulties to be resolved ,problems,3
One at a disadvantage ,underdog,1
Corner; fish ,angle,1
Previously ,hitherto,7
Make merry ,revel,8
Of society or its organisation ,social,1
Proposition to be proved ,theorem,1
A countenance - mine? ,mien,5
