CLUE,ANS,POS
Porch along the outside of a building ,veranda,3
Human whose body has been taken over by machines ,cyborg,1
Tasmanian capital,hobart,1
One of Lear's daughters ,cordelia,1
Legal proceeding brought by one party against another,action,5
"Overturn, disturb ",upset,1
Corpse ,body,2
Audacious robbery,heist,1
Citrus fruit ,lemon,2
Harwich's river ,stour,17
"Place where ancient Greeks consulted gods, as at Delphi ",oracle,1
Famous novel by F Scott Fitzgerald 'The Great . . . . . .' ,gatsby,1
Front section of a plane,cockpit,1
Highest point (of orbit) ,apogee,1
Green citrus fruit ,lime,2
Concealed like bride's face? ,veiled,5
Spice ,cumin,12
Half-melted snow ,slush,1
