CLUE,ANS,POS
Large waterbird ,goose,1
Culinary herb ,thyme,4
One bringing charges ,accuser,2
Cymru ,wales,1
Underside,bottom,1
Showing lack of skill in handling delicate situations ,tactless,12
Dispute (a statement) ,challenge,1
Smoke-stack ,funnel,2
Mongrel - cross,hybrid,4
One that eats everything ,omnivore,1
Possibly,maybe,1
European river ,danube,1
Articulate ,eloquent,2
Jump suddenly ,leap,8
"Of better quality, like American lake ",superior,1
Blacksmith's block,anvil,1
Take out ,extract,2
