CLUE,ANS,POS,FOUND IN
Turning point ,pivot,3,Pivotal point
Trial ,hearing,2,Court hearing
Very hot; making bread ,baking,4,Baking soda activation
Line of stakes as a defence,palisade,5,Palisade wall
Band of contrasting colour ,stripe,19,Stripes with differing hues
American Indian people ,nation,4,First Nations person
Paterfamilias ,patriarch,1,Family patriarch
Sure ,certain,2,Certainly
Proper; owed ,due,4,Due recognition
In this time ,now,3,Nowadayer
Worry ,fret,19,Fretful
Cloak-and-dagger ,secret,2,Secretive
Man-made jet of water ,fountain,8,Fountain (specifically designed for high pressure water jets)
Lawyer (in Scotland) ,procurator,11,Crown Office and Procurator Fiscal Service lawyer
S. African mongoose ,meerkat,5,Meerkat-like creature
Decorated with tan ore ,ornate,6,Ornate tinwork
Organization of people or resources that can be shared ,pool,20,Resource pool
Scurry -- iconic small car ,beetle,4,VW Beetle
"Constraint, coercion ",duress,6,Duress-induced decision
Extreme fear ,terror,8,In a state of sheer terror
Tax-free savings account ,isa,8,Registered Disability Savings Plan
Water round a castle,moat,2,Moat water channeling
Weep ,cry,1,Crying
Busy insects ,ants,1,Hustling ants
"Weill, Weber or Webber ",composer,1,German composer Johann Sebastian Bach
Bird (of peace?) ,dove,4,Dove (specifically known for peace in various cultures)
Unhappy ,sad,16,Sad-faced
Obstinate quadruped,mule,1,Stubborn mule
