CLUE,ANS,POS,FOUND IN
Deferred payment ,credit,3,Credit card
"Rubbish, nonsense ",tosh,20,Tosh (British slang for nonsensical talk or behavior)
Adult male ,man,1,Gentleman
Galled,irked,8,Irked - provoked to anger or resentment.
Period (of work); incantation ,spell,20,"Incantation-related: Charge (as in a magical spell or incantation charged with power over time, although it doesn't perfectly fit the primary clue but is thematically related)"
Gun called a hagbut ,arquebus,9,Harquebus - An early firearm that was similar in size to an arquebus but fired smaller projectiles like a crossbow bolt.
Grow mature like fruit ,ripen,4,Ripeness
Opposite of light,dark,1,Darkness
Receptacles for cut flowers ,vases,17,Crystal (referring to crystal vases)
"Eg, spaghetti ",pasta,7,Farfalle (Butterfly pasta)
