CLUE,ANS,POS
Adult male ,man,1
Not present ,absent,1
A fencing sword ,epee,11
Run in drops ,trickle,3
Goodbye ,adieu,2
Wave rider ,surfer,1
Scottish hillsides,braes,3
Newt-like amphibian ,salamander,1
Legitimate - deserved ,rightful,8
Absence of emotion or enthusiasm ,apathy,1
Slender tubes of pasta ,macaroni,7
Aroused; agitated ,stirred,6
Mildly diverted or entertained ,amused,1
Gun called a hagbut ,arquebus,6
"Escapes, dodges",eludes,1
Entrust responsibility to an agent ,delegate,2
Grow mature like fruit ,ripen,1
Receptacles for cut flowers ,vases,1
Require ,need,1
TE Lawrence's milieu?,arabia,2
Person dying for a cause,martyr,1
