CLUE,ANS,POS,FOUND IN
Russian revolutionary ,trotsky,4,Trotskyite
Shorebird found on sniper pad ,sandpiper,1,"Wader bird (a type of shorebird, such as a sandpiper or avocet)"
Superman's world and a gas ,krypton,1,Kryptonite-infused environment
Chocolate substitute ,carob,12,Carob-derived choco-like goodness
Complain; meat ,beef,2,Beefed-up dissatisfaction
Illumination ,light,2,Lighting
Bavarian town known for its passion play ,oberammergau,1,"While it doesn't directly indicate that someone lives in a specific town famous for its Passion Play (which would be Wirsberg or Oberammergau), individuals originating from this region may have knowledge and cultural ties to local traditions like these performances."
Noted Norwegian playwright ,ibsen,1,"Born in 1828 in Skien, Norway, Ibsen's groundbre Cooking a perfectly tender steak involves understanding meat texture and using appropriate cooking techniques"
Check on - large lizard,monitor,2,Monitor the big-scaled lizard
Courageous woman ,heroine,5,Heroic heroine
Fail to honour an obligation,renege,10,Reneged
"Fair City or Coronation Street, say ",soap opera,7,Nostalgic British soap opera
"Ankle, e.g. ",joint,1,Twisted joint
"Green, inexperienced ",naive,16,Naive in a particular field
SI unit of electromotive force,volt,1,"Volt (V) - The standard SI unit for measuring electric potential or electromotive force, named after the Italian physicist Alessandro Volta."
Passed on,relayed,16,Relayed duties
