CLUE,ANS,POS,FOUND IN
Towards (river's) source ,upstream,15,Upstream genesis
Always on the move ,restless,12,Restless wanderer
Herring's smaller relative,sprat,7,"Sprats (small, oily fish that sometimes share ecological niches with herrings)"
Bad smell,stench,19,"Disgusting stench (strongly negative, indicative of a bad smell)"
Eaters of a meal ,diners,6,Grateful diners
Snakelike fish ,eel,1,Eel-like
Spherical form of carbon ,buckminsterfullerene,1,"Fullerene (specifically, the most famous fullerene is Buckminsterfullerene or C60)"
Pertaining to sight ,visual,1,Visually oriented
Mythical giant ,titan,3,Titans
Light red ,pink,1,Soft pink
Autumn; drop ,fall,1,Fallen leaves
Lacking strength,weak,1,Weakened
In the Land of Nod ,sleeping,5,Peaceful sleeping realm
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,1,"Israel: The modern state often referred to as a ""Jewish homeland."""
Car races on public roads ,rallies,5,Open-road rallies
Wizardry,magic,4,Magical ability
"Opposed, against ",anti,3,Antithetical
Settled up ,paid,10,Paid in full
