CLUE,ANS,POS
"Linchpin, principle support ",mainstay,5
Bite and grind food in the mouth,chew,1
Spicy pepper sauce ,tabasco,4
Heart rate ,pulse,1
Goodbye ,farewell,1
Sailing boat ,yacht,1
"-- and Aeneas, opera by Purcell ",dido,16
Grant to help defray costs ,subsidy,7
Reliable,trusty,16
Country's financial state ,economy,1
Speak to the residence ,address,2
Classical dance ,ballet,1
Manifest; obvious ,evident,2
Pugilism ,boxing,1
Convert into bone ,ossify,1
Bodkin ,needle,1
One works among trees ,forester,2
Allow ,permit,1
Male deer ,stag,2
Average (but poor),mediocre,1
Catch fire ,ignite,1
Unknown or peculiar ,strange,5
Expert in word origins ,etymologist,1
Repair ,mend,1
Detective ,sleuth,2
Impediment,obstacle,2
Prizes or remunerations ,rewards,20
"Not hollow, the same throughout ",solid,1
Elucidated,clarified,2
Wealthy businessman ,magnate,2
"Disappointment, being thwarted",frustration,2
Jewish salutation ,shalom,1
Alloy ,brass,3
Seldom ,rarely,1
