CLUE,ANS,POS
Kingdom ,realm,5
"Japanese dish, often cooked at table",sukiyaki,2
Tolerate,bear,9
Break loose - flight,escape,1
Funfair ,carnival,1
Assist or encourage ,abet,2
Treeless Arctic region ,tundra,1
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,3
Capable to be read ,legible,2
Carry ,bear,1
Prolong ,protract,3
Temporary period of quiet ,lull,2
Indian city ,delhi,5
Immature insect ,larva,18
"Strength, vitality ",energy,5
Seafarer ,mariner,2
He's the one owed the money ,creditor,2
Mad dog disease ,rabies,1
Wooster's valet,jeeves,1
Find - remnant of something,trace,1
Skull ,cranium,1
Gala ,carnival,8
Make a speech ,orate,15
Relating to vision ,optic,1
