CLUE,ANS,POS,FOUND IN
Decoration ,embellishment,19,Lavish embellishment
Finlandia composer ,sibelius,1,Jean Sibelius
Roman fortification between the Forth and Clyde ,antonine wall,13,"The Antonine Wall, near Bo'ness"
Start ,begin,1,Beginning
Saturate ,drench,3,Drenched in liquid
US state ,kansas,4,Arkansas
Impelling ,urging,4,Urging influence
Hot displeasure ,anger,4,Boiling anger
(Walk with) a stiff pompous gait ,strut,3,Arrogantly strutting
False excuse ,pretext,2,Pretextual reason
"French composer, d. 1963 - clone up (anag)",poulenc,10,Francis Poulenc
Child's construction set ,lego,1,Lego bricks
Pare ,trim,3,Trim down
Saint and King of Norway ,olaf,1,Olaf Tryggvason
In a dispute (with) ,at loggerheads,7,at loggerheads with another person/entity
Surrounded by ,amid,16,Amidst
Stuff ,cram,8,Cramped with belongings
Road tax ,toll,19,Road tolls (on highways or bridges)
Consumed ,ate,1,Eaten
General pardon - international charity ,amnesty,1,Global Amnesty
Take a chance ,risk,1,Risky opportunity
"A lively sociable person, always up front ",extrovert,1,Extroverted
Coterie ,clique,3,Friendship clique
Famous diarist ,pepys,2,Samuel Pepys
One of London's airports ,stansted,3,Stansted Airport
Full and complete ,entire,1,Entirety
Cook slowly ,stew,2,Stewing
Baked dough ,pastry,2,Pastry crust
Supplicate,pray,16,Praying fervently (if in a religious context)
