CLUE,ANS,POS
Neither animals nor vegetables ,minerals,1
Spike on plant ,thorn,2
Worn away by weather ,eroded,1
Go down ,descend,5
Slope on road surface ,camber,1
Man-made lake of stored water ,reservoir,1
Deceived ,duped,1
Indecent ,obscene,9
Practised for public performance,rehearsed,1
Large bivalve ,clam,3
Garments ,clothing,2
Smoking accessory,lighter,1
Deduce,infer,1
Cause for regret,pity,12
Eventuality ,outcome,3
Its capital is Sofia ,bulgaria,1
Outrage ,scandal,9
One of the Seven Dwarfs,grumpy,2
Joint of a finger when the fist is closed ,knuckle,1
School furniture item ,desk,1
Dawn ,sunrise,3
