CLUE,ANS,POS
Miniature tree ,bonsai,8
State of central US ,nebraska,3
"Way, course ",route,2
Japanese island ,okinawa,4
"Dirty, grimy ",grubby,1
"Henrik -, dramatist from fourteen down (Hedda Gabler) ",ibsen,1
"Eg, native of Teheran ",iranian,1
Chic ,stylish,1
Card game - pontoon - couple,bridge,1
Smithy ,forge,2
Proprietors ,owners,1
Female singing voice ,alto,2
Level or smooth ,even,2
Plant with small blue flowers ,forget-me-not,1
Grumble - complain,grouch,17
Lazy ,idle,3
Entrust with secret ,confide,1
Vigour ,energy,1
Viral disease causing paralysis ,polio,1
Senior student ,postgraduate,2
Stifle ,smother,2
Sudden rush,surge,1
Brazilian dance ,samba,1
Sudden sharp decrease in quantity ,dip,1
