CLUE,ANS,POS
Slope ,slant,18
Workplace representative of unionised employees ,shop steward,2
"Exposed, revealed ",uncovered,4
Unit of power ,watt,1
Pet rodent ,gerbil,4
Record of events year by year,annals,1
Take goods from (ship) ,unload,1
Flying horse of myth ,pegasus,1
Sword ,sabre,2
State in eastern Germany ,saxony,5
"Tiny organisms, can be good or bad ",bacteria,1
Small square tile used in mosaics ,tessera,1
Deep regret ,remorse,1
Hindu sage or saint ,rishi,1
Not fully developed ,immature,1
Incompetent or awkward ,inept,2
Personal teacher ,tutor,5
French port ,le havre,7
Gain knowledge ,learn,1
Frightened ,scared,1
"Refuse, litter ",rubbish,1
White coloured,chalky,10
US horse race,kentucky derby,1
