CLUE,ANS,POS
Not harmed ,unhurt,1
"Animate, encourage",inspire,6
Short-lived fad ,craze,12
"A fast warship, sounds leisurely ",cruiser,7
Magnify,enlarge,2
Lifting machines and wading birds ,cranes,1
Chess piece and one of the clergy ,bishop,1
A mixture of rain and snow ,sleet,7
Formal address or discourse ,speech,4
Pig's noise,oink,10
Ethical ,moral,14
Land of the tzars ,russia,1
American poet and mystery writer,edgar allan poe,1
Part of the eye ,retina,18
Deep red gem stone ,garnet,1
Antipodean country ,new zealand,2
