CLUE,ANS,POS
Eucharistic cups ,chalices,20
Ravine ,gorge,2
"Apprise, notify ",inform,2
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,3
Rough calculation ,estimate,1
"Drink, maybe philtre ",potion,2
Star sign ,virgo,6
Take a stand against ,oppose,7
Tennis court feature ,net,1
Damage ,harm,3
Egyptian goddess ,isis,1
"Hurry, haste ",rush,1
"The universe, all things ",creation,6
Football's whistler ,ref,8
"London area, centre of the UK diamond trade",hatton garden,2
"Omar ..., film actor ",sharif,1
One loads and unloads ships,stevedore,4
Revenge ,reprisal,6
Wrongly understand ,misinterpret,3
Bring out or come forth ,issue,5
Easy - without suffering ,painless,3
Great disaster ,debacle,6
Thighbone ,femur,1
