CLUE,ANS,POS,FOUND IN
Clapping ,applause,4,Silent applause
Allocates a task ,assigns,1,Assigns responsibility
Assert one's right to,claim,5,claim entitlement
Picture ,image,7,Plate layout image
Island mostly north of the Arctic circle,greenland,2,"Greenland (main part is south, but includes northern islands)"
Be at odds,disagree,3,Disagreeing
Immeasurably bad ,abysmal,16,Abysmally bad
(Of snow) melt ,thaw,2,Thawing
"Beliefs, dogmas ",tenets,9,Theological tenets
Travelling company of entertainers ,circus,1,Circus troupe
Step up the ladder - called for ,rung,9,Progress to the next rung
Broad smile,grin,2,Grinning
Inclined or took care of ,tended,10,Tended to
Italian poet ,dante,1,Dante Alighieri
Attire ,dress,4,Dressy outfit
Business room - position of responsibility or duty,office,4,Chief Officer
Affectedly polite and refined ,genteel,8,Genteelly expressive
Scottish residence of the British royal family ,balmoral,2,Balmoral Castle
Step on ladder ,rung,2,Ascend a rung
Storage surfaces ,shelves,7,Hanging shelves
Fully grown ,mature,1,Matured
Call before a court to answer an indictment ,arraign,2,Arraignment
Respond too strongly ,overreact,1,Overreacting excessively
Take a loan of ,borrow,1,Borrow funds
A rugby score ,try,1,Try (5 points)
Wickedness ,evil,2,Evil-minded
Reconnaissance unit ,patrol,2,Patrol squad
Ditty,song,2,Lively song
Complete outfit - group of musicians,ensemble,1,"Instrumental ensemble (e.g., string quartet, brass quintet)"
"Bob -, Blowin' in the Wind singer ",dylan,1,Bob Dylan
Bar parlour - comfortably placed ,snug,3,Snug booth alcove
Strive - proceed with difficulty,struggle,4,Struggle forwards
Not having ,without,3,Incomplete without it
