CLUE,ANS,POS
Reject disdainfully ,spurn,3
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Threadlike strands growing from the skin ,hair,1
Jutting part of lower jaw,chin,1
Type of fastening - on/off key,toggle,13
Sailor from the Arabian Nights ,sinbad,4
Not able to be overcome ,impregnable,8
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,2
Natural gift ,talent,1
Wool from long-haired goats ,angora,2
State of southern US ,alabama,1
Dramatic works set to music ,operas,1
"Jeffrey, bowman? ",archer,3
Turkish ,ottoman,1
Implicit,tacit,16
Haunt -- preoccupy ,obsess,1
"Implement for writing, drawing etc",pencil,2
Utilises ,uses,2
Means of detecting and locating distant objects,radar,1
Judging panel ,jury,1
Modern Constantinople ,istanbul,1
