CLUE,ANS,POS
Fight ,struggle,4
Overnight do for young girls ,slumber party,6
Get down low ,crouch,1
Award conferred as a mark of respect ,honour,5
Authentic ,real,2
Fan out in ornamental water jet ,fountain,1
"Native to, eg, Cardiff ",welsh,1
Conforming to Islamic (dietary) laws,halal,1
Magic word ,abracadabra,18
Arab vessel with lateen sail ,dhow,1
Scented ointment for the scalp,pomade,5
"Fast river flows, white waters ",rapids,6
Pursue quarry ,hunt,2
Whole and complete ,entire,6
"Tear, rend ",rip,4
