CLUE,ANS,POS,FOUND IN
Professional misconduct,malpractice,13,Professional malpractice
With hand below the shoulder (of bowling or serving),underarm,1,Underarm serve
Singer ,soprano,16,Soaring soprano
Weaken (one) with hunger ,famish,3,Famished leads to fatigue
Waterhole; healthy ,well,1,Nourishing wellspring
Underneath ,below,5,Secreted below
Business transaction in timber ,deal,2,Logging deal
From birth to death ,lifetime,10,Lifetime experience
Bring about; on time ,prompt,2,Promptness
Group of things that belong together ,set,4,Partners in a set
World War I battlefield,ypres,5,Ypres Salient
Gesture expressing unconcern,shrug,1,Apathetic shrug
First woman ,eve,11,First woman to achieve a milestone in her field
(Chemical used in production of) clear film,acetate,4,Cellulose acetate (for certain applications)
