CLUE,ANS,POS
Eructate,burp,1
A calling as to priesthood ,vocation,1
Great happiness and exhilaration ,euphoria,2
Soapy froth ,lather,3
Pieces of turf dislodged by golf clubs ,divots,1
"Uncontrollable fit (of giggles, coughing etc)",paroxysm,1
Younger or lower in rank ,junior,1
Edible entrails,offal,1
Influenced or touched by an external factor ,affected,6
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,3
Fairly large,ample,7
Distinctive sign,trademark,13
Body that revolves around or serves another ,satellite,1
Irritate ,annoy,2
Throw (dice) ,roll,2
Illness ,malady,4
Prudent,careful,6
Dishonest man ,rogue,15
