CLUE,ANS,POS
"Mourned, grieved ",lamented,1
Very ugly building ,eyesore,1
Medical practitioner ,doctor,1
Giraffe-like animal ,okapi,1
Indian dish ,samosa,2
Disease of birds ,psittacosis,2
In a despicable manner ,shamefully,18
Computer files printed out on paper ,hard copy,1
Thick,dense,2
And not ,nor,1
Large reptile,crocodile,1
Surgeon's knife ,scalpel,2
Legal possessor ,owner,1
Terror ,panic,2
Rite ,ceremony,1
Yellow fruit ,banana,1
Royal personage,prince,7
Frozen in,icebound,1
Festival ,gala,2
House robber ,burglar,1
Bony framework ,skeleton,1
Highly decorated,ornate,2
Very fancy or complicated ,elaborate,2
Fungal plant disease ,mildew,2
"Obstinate, bullheaded ",stubborn,1
Golf ball support ,tee,1
Outlaw,bandit,1
