CLUE,ANS,POS
Tramp ,vagrant,4
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,2
Formal headdress,top hat,11
Oriental ,eastern,1
Book of maps ,atlas,1
Inhabit ,occupy,3
Groups of eight ,octets,1
Not at home ,away,2
Competing in a contest of speed ,racing,2
Decorative clasp ,brooch,1
Dickens novel,hard times,7
Penetrate ,pierce,1
Keep in a certain state ,maintain,1
Blessing or good wishes to traveller ,godspeed,2
Inveterate ,habitual,1
Sphere of activity ,domain,1
"Gyrate, reel ",spin,3
Layman ,amateur,1
Liable to break easily ,fragile,1
Image to which people are expected to conform,stereotype,3
Flower container,vase,2
(Of music) not in a key ,atonal,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,3
Large bus,double-decker,3
The breastbone ,sternum,1
Raucous - austere - bitter,harsh,23
Lottery ,raffle,4
