CLUE,ANS,POS,FOUND IN
A knotted mess,tangle,1,Entangled
Fastener ,zip,7,Zipper
Claim ,allege,3,Allege 
New Zealander ,maori,10,Maori descendant
Over to the other side,across,5,Moving across boundaries
Pouched animal from down under ,kangaroo,3,"Kangaroo (relating to marsupials known for their pouches, though not exclusively found in Australia)"
Normal; innate,natural,7,Natural ability
"Calm, pacify, appease ",placate,13,Placate (to calm by making concessions)
Lady luck ,chance,2,Chance - A synonym for luck and often used to describe fortunate occurrences that seem random or without plan.
Plunge headlong ,plummet,5,Plummet without hesitation
Organ of hearing ,ear,2,"Auditory ossicles (malleus, incus, and stapes) - while these are part of the middle ear structure that transmits sound to the inner ear, they are key players in hearing."
One's university,alma mater,1,"This could imply a shared alma mater, common educational background, or mutual academic experience:"
