CLUE,ANS,POS
Deferred ,delayed,2
Prohibited,barred,12
Creatures from another planet ,aliens,1
Summit ,apex,2
Map ,chart,4
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,15
"Superior, of the highest quality ",excellent,1
"Instructions, commands",orders,1
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,1
Branch of maths ,geometry,3
Wheat-like cereal ,rye,3
Type of music,jazz,6
Brother or sister ,sibling,1
Town and woodland bird ,pigeon,15
Wetness ,moisture,1
"Alone, apart, detached ",isolated,1
Fleet of armed ships ,armada,3
Canvas pavilion,marquee,1
"Intimidating, discouraging ",daunting,3
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,1
