CLUE,ANS,POS
"Reassurance, cheer ",encouragement,1
Take on ,adopt,5
"Cunning, deceit ",guile,2
Actual ,real,6
Place of worship ,chapel,6
Melancholy ,blue,5
Soon: in an abbreviated manner,shortly,1
Infuriating ,exasperating,1
Element in diamonds ,carbon,1
Set of beliefs ,credo,18
Peak,apex,2
Long narrow stretch of water between Africa and Arabia ,red sea,1
Distinct and discrete ,separate,3
"Curt, terse ",laconic,5
Specifications by which something may be assessed ,standards,2
Rod used for punishment ,cane,2
A Christmas tree,holly,13
Give rise to,engender,16
River of western Scotland ,clyde,1
Unit of data ,byte,2
Small whirlpools ,eddies,1
Comfort ,ease,6
Ten year period ,decade,1
Arrive at ,reach,1
