CLUE,ANS,POS,FOUND IN
Carve in relief ,emboss,5,Embossed image
Run quickly - little taste - hyphen,dash,36,Leapdash
Dismantle ,take apart,7,Take apart (physically or metapromptly)
Hole in tooth ,cavity,1,Cavity-ridden
Fossilised resin used in jewellery,amber,1,"Amber: A hardened, fossilized tree resin that is prized for its warm hues and often used in jewelry making."
V as a numeral ,five,27,Five (used as part of counting exercises or word problems involving numbers)
It used to be Persia ,iran,1,Pre-Islamic Iran
"A dramatic or picturesque scene, may be still ",tableau,7,Captivating tableau
Hairpiece ,toupee,9,Toupee (for thinning hair)
Chastised ,punished,8,Punished for wrongdoing
Actor's part ,role,3,Theatrical role
Unlit by solar light ,sunless,3,Sunless zone
