CLUE,ANS,POS
Conspire - small piece of land,plot,2
HAND ,paw,19
Illness,ailment,3
Jamaica pepper ,allspice,1
Cried out,yelled,2
Former name of Ho Chi Minh City ,saigon,1
"Beethoven or Mozart, say ",composer,1
Volcanic matter ,lava,2
Naval rank ,admiral,1
Not covered ,bare,4
One-humped camel ,dromedary,1
An informal friend ,pal,2
Bowl-shaped vessel ,basin,1
Seizing one's attention,eye-catching,10
Highest part; coin ,crown,4
Two-masted sailing vessel ,ketch,2
Distinctive air or emanation,aura,18
Put on clothes ,dress,1
"Fully, wholly ",entirely,3
Male relict,widower,11
Unscripted,ad lib,3
Part of an act ,scene,8
