CLUE,ANS,POS
Lockjaw ,tetanus,10
Arab or Muslim at time of the Crusades ,saracen,7
Floor-covering ,carpet,1
Power and prestige ,influence,2
Don't hold on,let go,2
English port ,dover,15
"Sanctuary, asylum ",refuge,1
Intense anger,fury,1
Crossbred ,hybrid,3
State of bliss ,nirvana,12
Enthusiastically ,eagerly,2
Church spire ,steeple,1
"Talked wildly, raved ",ranted,10
"Old German kingdom, capital Berlin ",prussia,1
Warlike Hunnish king ,attila,1
Hybridisation ,crossbreeding,1
Commonplace ,banal,11
Strong miniature whirlwind ,dust devil,12
Cited (anag) - proclamation,edict,17
Implement ,tool,5
A French mister ,monsieur,1
Halcyon -- yellow ,golden,7
Retort - Gracie Fields song,sally,6
