CLUE,ANS,POS
Book published once a year ,annual,1
"Succeed, flourish ",prosper,1
Warming alcoholic drink with sugar and spices ,mulled wine,1
Ease ,comfort,1
Unclean or indecent ,dirty,2
Traveller not driving ,passenger,1
Impedimenta ,baggage,1
Soft leather shoes originally worn by Native Americans ,moccasins,1
Pointed tool for writing ,stylus,4
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,2
Japanese artist ,hokusai,1
Military land force ,army,1
Water jet ,fountain,8
Horse-drawn vehicle ,carriage,1
Barren ,sterile,4
Capable of being heard ,audible,1
Under normal conditions ,usually,2
Ought to ,should,1
Swelling of a blood vessel,aneurysm,1
Long narrow range of hills ,ridge,1
Acid - rancid,sour,1
Forearm bone ,ulna,2
"Large, indefinite number ",numerous,10
Animal's lair ,den,1
"First name of . . . . . . Hemingway, American novelist ",ernest,1
Small thin sharp piece ,sliver,7
Of horses ,equine,9
Shoe part,heel,1
Highly prized flower ,orchid,1
Oration ,speech,1
Allot or ascribe ,assign,8
Artist's tripod ,easel,1
Rebounding of bullet,ricochet,4
Primitive rural transport ,oxcart,2
Female entertainer ,hostess,6
Sudden feeling of fear,fright,11
Watering hole,oasis,1
Large flatfish ,turbot,2
Prejudice,bigotry,4
Flavour ,taste,1
Mixed drink ,cocktail,1
Count ,tally,3
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,1
Subatomic particle ,neutron,3
