CLUE,ANS,POS
"Inscribed slab found 1799, making it possible to decipher Egyptian hieroglyphics ",rosetta stone,1
Had the same opinion ,agreed,1
Band worn around the neck ,choker,2
Vast multitude ,legion,7
Tiredness,fatigue,2
Exotic flower ,orchid,1
Stated firmly ,asserted,2
Bovine animals ,cattle,1
Sheer fabric of silk or rayon ,chiffon,2
Mid-day ,noon,1
Lustre ,sheen,3
"Medieval Japanese trained in martial arts, assassination and espionage ",ninja,2
US state ,indiana,14
About-turn ,reversal,2
Male domestic feline ,tomcat,1
Nursing officer ,matron,1
Wine merchant ,vintner,3
Banish(ment),exile,1
Typo ,misprint,11
Get down low ,crouch,3
Award conferred as a mark of respect ,honour,3
Magician ,wizard,6
Authentic ,real,3
Leave ,depart,1
"Native to, eg, Cardiff ",welsh,1
Conforming to Islamic (dietary) laws,halal,1
Magic word ,abracadabra,2
Arab vessel with lateen sail ,dhow,1
Separated ,apart,3
Of middling quality ,mediocre,4
Whole and complete ,entire,3
"Tear, rend ",rip,1
Permit,allow,8
