CLUE,ANS,POS,FOUND IN
Muse of epic poetry ,calliope,6,"Calliope (the Greek Muse of epic and heroic poetry, represented by a roaring eagle on ancient statues and vases)"
Quantity of unfinished work ,backlog,8,Backlogged work
Trapped ,snared,6,Ensnared
Pot and drum ,kettle,1,Kettle and bass
Hindu prince ,maharaja,13,"Maharaja (meaning ""great king"", often used for princely titles)"
Family ,kin,2,Kinship group
Film ,movie,2,Movie-going adventure
Part of an ear,lobe,4,Earlobe
Agreement ,accord,17,Accordant stance
Juvenile,teenage,8,Teenage transgressions
Tight-fisted person ,miser,3,Miserly
Move downwards ,descend,1,Descending
Blizzard,snowstorm,2,Heavy snowstorm
eg the Scillies ,isles,3,Rocky isles
