CLUE,ANS,POS
"Flee from restraint, allow to pursue like dog ",unleash,7
Knight's title,sir,1
"Accede, acquiesce ",assent,3
Projectile from bow ,arrow,1
Arrive at ,reach,3
Gets better or gets back ,recovers,11
"Grant, confer ",award,1
"Concurred, assented ",agreed,1
Continuous record of events in order of time ,chronicle,14
Lasting ,durable,2
Agricultural complex ,ranch,2
Culmination,climax,4
Military encirclement ,siege,8
One who weeps easily without good cause ,crybaby,8
Exoneration ,acquittal,1
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Candle fibre ,wick,1
Wrap; pupa's protection ,cocoon,1
