CLUE,ANS,POS
Move; dress ,shift,1
Thin porridge ,gruel,1
Farthest - to the highest degree,extreme,6
Vagrant ,hobo,6
Aim - striker's target,goal,1
Not sorry,unapologetic,3
Conceited ,vain,20
Ceremonial dinners ,banquets,1
Medical treatment ,therapy,1
Buying goods ,shopping,4
Channel port ,le havre,3
Rage ,fury,1
"Adages, saws ",proverbs,1
Theft ,larceny,2
Soundless ,silent,1
County of southern England ,dorset,1
Minimum attendance ,quorum,1
Supposed loch monster ,nessie,1
"Author Hemmingway, and Oscar Wilde's hero ",ernest,2
Moral lesson in church ,sermon,1
Bold and daring ,audacious,1
Walk laboriously ,trudge,2
Group of items of the same kind ,set,1
Andalusian gypsy music ,flamenco,2
Discuss no further - dismiss - release ,let go,4
Licentious - dissolute ,immoral,14
Lymphatic tissue at the back of the mouth ,tonsil,1
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,1
Astronomical angle -- ,azimuth,2
Not defeated ,unbeaten,1
Turning machine ,lathe,2
