CLUE,ANS,POS,FOUND IN
Taking ideas from many sources ,eclectic,17,Eclectic synthesis
Form of Buddhism ,zen,4,"Zen (Chan in Chinese, Seon in Korean)"
Large spade ,shovel,1,Mega-shovel
Hearing for an actor ,audition,1,Audition tape
Large strong bags,sacks,1,Heavy-duty sacks
Highest mountain in Wales ,snowdon,1,Snowdon (Yr Wyddfa)
Fleur-de-lis ,lily,1,Lily flower shape
Perform exceptionally ,excel,4,Excellent
Win a trick by using a trump ,ruff,4,"Implement a strategic play called ""ruff"" (overtrick)"
Bird of prey ,owl,14,Barn owl
An organised massacre of Jews ,pogrom,8,Anti-Semitic pogroms (in a broader historical context)
Ill-suited ,unfit,4,Unfit for purpose
City in Texas - all sad (anag) ,dallas,4,Dallas' Despondent Districts
Thin mortar for filling building joints etc,grout,11,Non-load bearing grout
eg Pooh ,bear,1,"Bearish (referring to the character Winnie the Pooh's species, indirectly related to hunger in a broader sense when considering food scarcity for bears)"
