CLUE,ANS,POS
Small barrels as for beer ,kegs,1
Insect drawn to flame ,moth,1
Feel; discernment ,sense,1
Standard of perfection ,ideal,1
Salt water expanse,ocean,1
Uncontrollable muscle contractions ,spasms,1
Home made of blocks of snow ,igloo,1
Unique designation in radio communications ,call sign,3
Mischievous,puckish,20
Incendiarism ,arson,3
Creator of ceramics ,potter,2
Hereditary molecule ,gene,1
String quartet instrument,cello,2
Unconscious state ,coma,8
Colour of embarrassment? ,scarlet,10
Syncopated music style ,ragtime,4
Come to rest -- North Yorkshire market town ,settle,8
Accent ,emphasis,7
