CLUE,ANS,POS
"Father, P (radio comms.) ",papa,1
Brother's daughter ,niece,1
Baby frogs ,tadpoles,1
Greek god of commerce and theft,hermes,1
European country ,sweden,9
Very funny ,hilarious,1
Blade of tall marsh grass ,reed,1
Craft or container ,vessel,1
Grossly overweight ,obese,1
Somerset city ,wells,5
Lethal or fatal ,deadly,1
Wanderer ,nomad,1
Having no code of ethics ,amoral,4
Foe,adversary,2
Proscribed,forbidden,1
Father ,sire,3
Quantity obtained by addition ,sum,1
False; pretence ,sham,7
Greyish-white metal used in lamp filaments ,tungsten,1
Troubled -- disturbed ,agitated,3
Action punishable by law ,crime,8
Company emblem ,logo,1
Racquet game ,tennis,1
France's unit of currency,euro,1
Person accompanying another,escort,2
Sweets ,confectionery,3
