CLUE,ANS,POS
"Disclose, make known",reveal,1
Not often come across ,scarce,5
Rub out ,erase,1
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,2
An up-slope ,ascent,3
Prize ,trophy,1
Plant with edible stalks ,celery,2
Hoist; wading bird ,crane,3
Representations or reflections ,images,4
Capital of Sweden ,stockholm,1
Place or set apart ,isolate,1
Aubergine ,eggplant,1
Sufficiently ,adequately,5
Stone worker ,mason,1
"Eg, arras, Gobelin ",tapestry,1
"Leaders, bosses ",chiefs,3
