CLUE,ANS,POS
Storyline or piece of land ,plot,1
Stadium,arena,1
Making an effort ,trying,14
Adult swine ,hog,2
"'Sadness, grief (6)' ",sorrow,10
"Sir John --, Victorian illustrator (Alice) ",tenniel,2
Latent ability,potential,1
Sample of how people voted ,exit poll,8
"Informally, an eccentric or very strange person ",weirdo,5
Band of colours in the rainbow ,spectrum,1
Having put down roots,settled,12
Having no function ,useless,20
Son or daughter ,child,1
Of iron ,ferric,4
Temple of all the gods ,pantheon,1
Secured - buckled ,fastened,1
Fourth part ,quarter,1
Knave ,rogue,1
New Zealand bird ,kiwi,3
Enlist ,sign up,7
Peg for joining wood ,dowel,7
Church bench ,pew,1
Strong cord ,rope,5
