CLUE,ANS,POS
"Sphere, globe ",orb,8
Incursion ,raid,4
Root vegetable ,carrot,5
"Adieu, so long ",farewell,1
Skin complaint ,eczema,2
"Of a period of government, such as in Britain 1811-1820",regency,1
Immense ,vast,6
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Former students,alumni,1
Booty ,loot,1
Perilous ,risky,2
"Good-hearted, charitable ",kindly,13
Perpendicular ,vertical,1
"Kind of nut, makes nice icing on cake ",almond,1
German motorway ,autobahn,1
