CLUE,ANS,POS,FOUND IN
Revolving platform ,turntable,5,Turntable (record player)
Female deity,goddess,1,"Athena - Ancient Greek goddess of wisdom, courage, and warfare."
Type of macaque ,rhesus,3,Rhesus Macaque
"Eg, Vesuvius ",volcano,1,"Volcano - A natural landform characterized by an opening in Earth's crust through which lava, ash, and gases are ejected."
Demonstrate ,show,7,Showcase
Surrender as a penalty ,forfeit,2,Forfeiture
Persistently annoying persons,pests,4,Pests (Insects or rodents)
Clear savoury jelly ,aspic,9,Aspic (historical savory jelly dish)
Rough sleeper ,vagrant,7,"Vagrant - A person with no settled home or regular employment, typically wandering from place to place."
Bloodsucker; early doctor ,leech,2,Leech - An annelid worm known for feeding on the blood of its host.
Intense (aerial) bombardment,blitz,2,Blitzkrieg
Prison formerly standing on site of the Old Bailey ,newgate,1,"Newgate - A notorious prison in London, known historically as the location of the Old Bailey before it became a courthouse."
Lapwing-like bird ,plover,1,"Plover - A small wading bird in the family Charadriidae, resembling lapwings."
Small falcon ,merlin,2,Merlin Falcon
Small biting fly ,gnat,8,Gnat - A small flying insect related to midges or mosquitoes; some gnats are also known as bloodsucking biters.
"Member of the Beatles, d.1980 ",lennon,4,"John Lennon (died in 1980) - Known for his influence even after his untimely death, he had a lasting impact on music and culture during this decade."
Ocean ,sea,6,Seaweed
