CLUE,ANS,POS
Archer ,bowman,1
Ill fame ,notoriety,4
Acute pain of the nerves ,neuralgia,3
Hair dye ,henna,2
Reaching a destination ,arriving,1
Depend ,rely,1
Jupiter (god) ,jove,2
Finish ,conclude,1
The whole (of a thing) ,totality,2
Relating to more than one branch of study ,interdisciplinary,1
Army officer ,colonel,2
Terrace ,patio,3
"Ferocious, savage",fierce,1
Intensely dislike ,detest,2
Front part of a ship ,bow,2
Maxim ,dictum,20
Risk ,danger,5
Elevation above sea-level ,altitude,1
Horse rider ,jockey,2
Disobey ,defy,1
Foot movement ,step,1
Legitimate ,lawful,7
Combat,fight,1
