CLUE,ANS,POS
Bloodsucker; early doctor ,leech,4
Long poems ,epics,1
Wash with clean water,rinse,1
Clown,jester,2
Get away ,escape,1
Established customs ,habits,6
In the distant past ,long ago,9
Petty quarrel ,tiff,4
Casual shoes ,sneakers,1
"Banter, provoke gently ",tease,1
Burrowing marsupial ,wombat,1
Of soldiers and warfare ,military,1
The world considered as a linked community ,global village,9
Whirlpool ,eddy,7
Lapwing-like bird ,plover,1
Came into sight ,appeared,3
Abundant in quantity ,copious,2
Small falcon ,merlin,5
Dramatic prince of Denmark ,hamlet,1
"Eg, native of Sucre ",bolivian,1
Sermons are preached from it ,pulpit,1
Vocalist ,singer,1
"Undamaged, not broken ",intact,1
Ocean ,sea,1
"Pablo -, Spanish painter/sculptor ",picasso,1
Sudden impulse ,whim,1
