CLUE,ANS,POS
Old or ageing ,elderly,5
Edge tool ,adze,16
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,1
Mischievous fairies ,elves,2
Religious man ,monk,4
Breaking waves ,surf,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,2
Illegal ,illicit,16
Pressure or emphasis ,stress,3
Conceal ,hide,1
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,2
Card game ,canasta,12
Adhesive - muggy,sticky,1
Cutters ,knives,2
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Slender - refined,svelte,1
Part of a billiard table,pocket,1
Nearer ,closer,1
Requiring hard work ,arduous,2
Crustacean ,crab,2
