CLUE,ANS,POS
Fashion designer ,couturier,7
Hate ,loathe,5
Escape from; baffle ,elude,3
Grassy plains of South America ,pampas,1
Inland body of water ,lake,1
Spreader of frightening rumours ,scaremonger,3
Living thing,organism,1
Style of hat ,panama,4
Zimbabwean capital ,harare,1
"Activate, wake up ",rouse,2
Gifts ,presents,1
Line of people ,queue,1
Dawn ,sunrise,1
Coming out ,emerging,1
Old or ageing ,elderly,1
The first man ,adam,1
"About, here and there ",around,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,7
Boundary; maximum ,limit,1
Frame of vehicle ,chassis,1
Baby frogs ,tadpoles,1
Nearer ,closer,1
Requiring hard work ,arduous,2
Crustacean ,crab,1
