CLUE,ANS,POS,FOUND IN
Bloodsucker; early doctor ,leech,6,"Leeches (historically used by early doctors for bloodletting, thus being a ""bloodsucker"")"
Supreme Being ,god,10,Godhead
Wash with clean water,rinse,5,Rinse thoroughly under running water until all soap suds are gone
Of soldiers and warfare ,military,10,Military sustenance
Whirlpool ,eddy,5,Water eddy
"Member of the Beatles, d.1980 ",lennon,1,John Lennon
"Eg, native of Sucre ",bolivian,7,"Bolivian constitution scholar (as Sucre is known as ""The City of Peace"" for its role in drafting Bolivia's first constitution)"
Sermons are preached from it ,pulpit,7,Altar-side pulpit
Ocean ,sea,8,Seascape beauty
"Pablo -, Spanish painter/sculptor ",picasso,17,Picasso's later works creator
Sudden impulse ,whim,13,On a whim action
