CLUE,ANS,POS
Very early calculator ,abacus,1
Nobleman ,marquis,2
The original garden? ,eden,1
Epiphyte absorbing nutrients from the atmosphere ,air plant,17
Fold covering around something ,wrap,13
Contact device,pager,4
"Useless, producing no results ",futile,5
Require ,need,2
Stayed clear of,avoided,4
Measure applied to gold or gems ,carat,1
"Glass cylinders closed at one end, used in laboratory work",test tubes,1
Pretentious; changed ,affected,1
The onset of darkness ,nightfall,1
Tenth month of Muslim year ,shawwal,12
Period or stage in a process ,phase,10
Areas,regions,1
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
Put off ,delay,2
