CLUE,ANS,POS
Bountiful ,generous,6
Cheese ,brie,3
Mediterranean island ,cyprus,1
Killer ,assassin,2
"Curious, odd ",peculiar,2
Reverberating ,echoing,1
Wanderer ,nomad,1
Chic ,stylish,2
Modern - current ,up-to-date,2
"Perplexity, confusion ",bewilderment,1
Soup ,broth,1
Pig ,hog,2
Able to be touched or felt - like a hit ,palpable,1
King who led the Greeks in the Trojan War ,agamemnon,2
Person dying for their faith ,martyr,1
Sewing implement ,needle,1
Bystander,onlooker,2
Indolent ,idle,2
Basic unit of all organisms ,cell,1
Strikebreaker ,scab,3
Literary genre for the stage ,drama,1
Completely happy and contented ,blissful,1
Bored ,uninterested,1
Shy ,timid,4
North Italian city ,turin,2
Pew's mad (anag) - overwhelmed,swamped,1
Inert gas that occurs naturally ,radon,6
Branch of medicine dealing with mental disorders,psychiatry,1
Licit ,legal,2
Firm,solid,7
Book of maps ,atlas,1
Arches over roads and railways ,viaducts,2
