CLUE,ANS,POS
Dull persistent pain ,ache,1
A branch of philosophy ,metaphysics,3
Zone ,area,2
Dish of dressed lettuce with croutons ,caesar salad,1
To do with hell and its fires ,infernal,1
Taut or strained ,tense,1
Short and sweet ,pithy,4
"One who changes or improves, say, an organisation ",reformer,1
Twelve-sided figure,dodecagon,1
Barrier or impediment ,obstacle,1
Nettle genus,urtica,1
Anguish ,heartache,20
Unit of force ,newton,1
Bounding marsupial,kangaroo,2
Place of worship ,chapel,12
"Arthurian knight, Guinevere's lover ",lancelot,1
Pressing ,urgent,1
Sea of northern Europe ,baltic,1
Cigar-shaped airship ,zeppelin,2
Forgave ,pardoned,1
"'Plain, apparent (7)' ",evident,3
Bird of prey ,owl,4
Planes land and take off on it ,runway,2
Camera attachment ,zoom lens,2
Extremely bad ,abysmal,3
Object of worship ,idol,5
Apparent or obvious ,evident,12
Plaster for coating outside walls ,stucco,2
