CLUE,ANS,POS
Sporty ,athletic,1
"Marine substance, often forming reefs ",coral,1
Tooth doctors,dentists,1
Summerhouse ,gazebo,1
Become smaller ,decrease,3
No longer in existence ,extinct,1
Eruption on skin ,rash,6
Stone shooter ,catapult,1
"""Mrs Dalloway"" novelist",virginia woolf,1
Sensational; colourful ,lurid,3
Exposes ,reveals,1
Harsh ,severe,4
Emblem ,badge,3
Flat floating structure used as boat ,raft,1
Horrified,appalled,6
Old school desk feature ,inkwell,1
Poise ,balance,1
Shake ,tremble,6
Special skill or knowledge ,expertise,1
Rapidly ,hastily,4
Seats for royalty,thrones,1
State repeatedly ,iterate,1
Medicinal or magical beverage ,potion,1
Babe ,infant,2
One living somewhere ,resident,2
Someone making their first appearance ,debutant,3
Grown-ups ,adults,1
Upper house ,senate,1
Froth ,foam,1
"Alert, lively ",active,5
Paths in church for lassie ,aisles,1
Deep gorge or ravine ,canyon,1
"Hinder, impede ",hamper,2
Sixty minutes ,hour,1
Sensory appendages on insects ,antennae,1
Hunting hound,beagle,4
