CLUE,ANS,POS
Prudent ,wise,5
"Caught in position with no escape, like rat ",cornered,4
African republic ,egypt,8
Small busy insect ,ant,1
Seem or materialise ,appear,1
Not abstract or imaginary ,concrete,3
Kidnap ,abduct,1
Second Greek letter ,beta,1
Enemy captive ,prisoner of war,2
Tongue organ ,taste bud,5
"Daunt, intimidate",overawe,8
Young geese ,goslings,2
Madagascan primate ,lemur,4
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,2
Ensnare,entrap,4
Fragment or morsel ,scrap,11
Survey of how people have just voted ,exit poll,4
