CLUE,ANS,POS
Show,display,2
Occupant ,resident,1
Heated discord,strife,6
Hang (provocatively) ,dangle,2
"Extinguish, wipe out ",eradicate,2
Narrow road ,lane,1
Cheap and poorly made ,shoddy,4
Concern or curiosity ,interest,2
Young geese ,goslings,1
Air-filled bag ,balloon,1
Closely compacted ,dense,2
Trainee officer ,cadet,1
Extra payment ,bonus,1
Achieve successfully ,accomplish,2
Peak (of cap); be very full ,brim,6
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
Between red and yellow ,orange,1
Metal joint,weld,4
People of high birth,gentry,6
"Call on, go to see ",visit,2
Wash ,bathe,7
"Verify, examine ",check,14
