CLUE,ANS,POS
Open space (in forest) ,clearing,1
Forthright ,blunt,4
People one doesn't know ,strangers,1
Demonstrate ,exhibit,1
"British monarch, d. 1714",anne,2
Gas or dust clouds in space ,nebulae,1
Widely known and esteemed ,renowned,1
Greasy ,oily,1
Come into view,appear,2
Such as puts one off one's stride ,disconcerting,15
Extremely unattractive ,ugly,1
Theatrical ,dramatic,1
Bitter substance from cinchona bark ,quinine,1
Jewellery item with pin ,brooch,1
Country in the Balkans ,albania,1
Garden frame for climbers ,pergola,3
Fake,spurious,4
Murderous ,homicidal,1
Soft,gentle,9
Lavish meal ,banquet,2
Test consisting of short questions ,quiz,1
Conjunction ,and,1
Chemical indicator ,litmus,1
Lerner and Loewe musical ,gigi,10
Autocratic ruler ,dictator,3
Existing in fact ,actual,2
